place,pays
http://dbpedia.org/resource/Catford,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Catillon-sur-Sambre,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Catterick,_North_Yorkshire",http://dbpedia.org/resource/North_Yorkshire
"http://dbpedia.org/resource/Catterick,_North_Yorkshire",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Caulfield,_Victoria",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Cautín_Province,http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/Cava_de'_Tirreni,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cavaso_del_Tomba,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Cavour,_Piedmont",http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cavtat,http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Caxias_do_Sul,http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Cayenne,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Cayey,_Puerto_Rico",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cazin,http://dbpedia.org/resource/Bosnia_and_Herzegovina
http://dbpedia.org/resource/Cañada_Rosquín,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Ceará,http://dbpedia.org/resource/Brazil
"http://dbpedia.org/resource/Cecina,_Tuscany",http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Cedarhurst,_New_York",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cedartown,_Georgia",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cedral,http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Cegléd,http://dbpedia.org/resource/Hungary
http://dbpedia.org/resource/Celaya,http://dbpedia.org/resource/Mexico
"http://dbpedia.org/resource/Celeste,_Texas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Celina,_Ohio",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Celje,http://dbpedia.org/resource/Slovenia
http://dbpedia.org/resource/Celle,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Cellino_San_Marco,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Center_Moriches,_New_York",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Center_Star,_Alabama",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Centerville,_Manitowoc_County,_Wisconsin",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Centerville,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Centerville,_Texas",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cento,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Central,_South_Carolina",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Central_Denmark_Region,http://dbpedia.org/resource/Denmark
"http://dbpedia.org/resource/Central_Islip,_New_York",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Central_Java,http://dbpedia.org/resource/Indonesia
"http://dbpedia.org/resource/Central_Point,_Oregon",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Centralia,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Centro_Habana,http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/Cephalonia,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Cerani,http://dbpedia.org/resource/Bosnia_and_Herzegovina
"http://dbpedia.org/resource/Cerekwica,_Lower_Silesian_Voivodeship",http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Cereté,http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Cerhovice,http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Cerignola,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cernobbio,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cernusco_Lombardone,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cerreto_Sannita,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cervaro,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cervinara,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cesar_Department,http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Cesena,http://dbpedia.org/resource/Italy
"http://dbpedia.org/resource/Cessnock,_New_South_Wales",http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Cetinje,http://dbpedia.org/resource/Montenegro
http://dbpedia.org/resource/Chaabet_El_Ham,http://dbpedia.org/resource/Algeria
http://dbpedia.org/resource/Chadderton,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chagni,http://dbpedia.org/resource/Ethiopia
"http://dbpedia.org/resource/Chagrin_Falls,_Ohio",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chai_Nat_Province,http://dbpedia.org/resource/Thailand
http://dbpedia.org/resource/Chakdaha,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Chalatenango,_Chalatenango",http://dbpedia.org/resource/El_Salvador
http://dbpedia.org/resource/Chalcis_(Euboea),http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Chalco_de_Díaz_Covarrubias,http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Chalfont_St_Giles,http://dbpedia.org/resource/Buckinghamshire
http://dbpedia.org/resource/Chalfont_St_Giles,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chalk_Mountain,_Texas",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chalkidiki,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Chamagne,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chamberí,http://dbpedia.org/resource/Spain
"http://dbpedia.org/resource/Champaign,_Illinois",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Champaign_County,_Ohio",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Champigné,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chandigarh,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Chandler,_Arizona",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chandler,_Quebec",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Changanassery,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Changankulangara,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Changchun,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Change_Islands,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Changsha,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Changwon,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Changzhou,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Chania,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Channarayapatna,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Channel_Islands,http://dbpedia.org/resource/Guernsey
http://dbpedia.org/resource/Channel_Islands,http://dbpedia.org/resource/Jersey
"http://dbpedia.org/resource/Chantilly,_Oise",http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chaozhou,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Chapakot_Municipality,http://dbpedia.org/resource/Nepal
"http://dbpedia.org/resource/Chapel_Hill,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chapelton,_Jamaica",http://dbpedia.org/resource/Jamaica
"http://dbpedia.org/resource/Chapin,_South_Carolina",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chaplygin,_Lipetsk_Oblast",http://dbpedia.org/resource/Russia
"http://dbpedia.org/resource/Chardon,_Ohio",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Charenton-le-Pont,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Charing_Cross,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Charleroi,http://dbpedia.org/resource/Belgium
"http://dbpedia.org/resource/Charles_City_County,_Virginia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charlesbourg,_Quebec_City",http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Charleston,_Illinois",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charleston,_Missouri",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charleston,_South_Carolina",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charleston,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charleston,_West_Virginia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charlestown,_Boston",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charlestown,_Indiana",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charlestown_Township,_Portage_County,_Ohio",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charleville,_Queensland",http://dbpedia.org/resource/Australia
"http://dbpedia.org/resource/Charlotte,_Michigan",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Charlotte_Amalie,_U.S._Virgin_Islands",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Charlottenburg,http://dbpedia.org/resource/Germany
"http://dbpedia.org/resource/Charlottesville,_Virginia",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Charlottetown,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Charlton,_London",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/Charlton,_London",http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chartres,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Chataignier,_Louisiana",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chatham,_Kent",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chatham,_Virginia",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chatham-Kent,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Chatou,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Chattanooga,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chaumont,_Haute-Marne",http://dbpedia.org/resource/France
http://dbpedia.org/resource/Cheam,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Cheb,http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Cheboksary,http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Chechnya,http://dbpedia.org/resource/Russia
"http://dbpedia.org/resource/Checotah,_Oklahoma",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cheetham_Hill,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chegutu,http://dbpedia.org/resource/Zimbabwe
"http://dbpedia.org/resource/Chehalis,_Washington",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chelmsford,http://dbpedia.org/resource/Essex
http://dbpedia.org/resource/Chelmsford,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chelsea,_London",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chelsea,_Massachusetts",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chelsea,_Michigan",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cheltenham,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Cheltenham,_Pennsylvania",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cheltenham_Township,_Pennsylvania",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chelyabinsk,http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Chemainus,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Chembur,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Chemnitz,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Chenecey-Buillon,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chengdu,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Chennai,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Cheonan,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Cheongju,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Chepén,http://dbpedia.org/resource/Peru
http://dbpedia.org/resource/Cheranmahadevi,http://dbpedia.org/resource/India
"http://dbpedia.org/resource/Cheraw,_South_Carolina",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cherbourg-Octeville,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Cherepovets,http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Chernihiv,http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Chernivtsi,http://dbpedia.org/resource/Ukraine
"http://dbpedia.org/resource/Cherokee,_Iowa",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cherokee_County,_Oklahoma",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cherry_Hill,_New_Jersey",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cherry_Valley,_Arkansas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cherry_Valley,_Illinois",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chertsey,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Chertsey,http://dbpedia.org/resource/Surrey
http://dbpedia.org/resource/Chertsey,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Cheshire,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Cheshire,_Connecticut",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cheshunt,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Cheshunt,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Cheshunt,http://dbpedia.org/resource/Hertfordshire
http://dbpedia.org/resource/Chessington,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chester,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chester,_Arkansas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chester,_Illinois",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chester,_Maryland",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chester,_Oklahoma",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chester,_South_Carolina",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chester-le-Street,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Chester-le-Street,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chester_County,_Pennsylvania",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chesterfield,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chestertown,_Maryland",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cheverly,_Maryland",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chevreuse,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Chewelah,_Washington",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Cheyenne,_Wyoming",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chełmek,http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Chhattisgarh,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Chiang_Mai,http://dbpedia.org/resource/Thailand
http://dbpedia.org/resource/Chiapas,http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Chiasso,http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Chiayi,http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Chiayi_County,http://dbpedia.org/resource/Taiwan
http://dbpedia.org/resource/Chiba_Prefecture,http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Chibougamau,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Chicago,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chichester,http://dbpedia.org/resource/West_Sussex
http://dbpedia.org/resource/Chichester,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chickasaw_County,_Mississippi",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chickasha,_Oklahoma",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chiefland,_Florida",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chieti,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Chifeng,http://dbpedia.org/resource/China
"http://dbpedia.org/resource/Chigasaki,_Kanagawa",http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Chignahuapan_(municipality),http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Chigwell,http://dbpedia.org/resource/Essex
http://dbpedia.org/resource/Chigwell,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chihuahua_(state),http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Chihuahua_City,http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Childwall,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chilleurs-aux-Bois,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Chillicothe,_Missouri",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Chillicothe,_Ohio",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chilliwack,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Chimalhuacán,http://dbpedia.org/resource/Mexico
"http://dbpedia.org/resource/China_Grove,_North_Carolina",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chincha_Alta,http://dbpedia.org/resource/Peru
"http://dbpedia.org/resource/Chincoteague,_Virginia",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chingford,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chinhoyi,http://dbpedia.org/resource/Zimbabwe
http://dbpedia.org/resource/Chinnor,http://dbpedia.org/resource/Oxfordshire
http://dbpedia.org/resource/Chinnor,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Chino,_California",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chinon,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chioggia,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Chios,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Chipiona,http://dbpedia.org/resource/Spain
"http://dbpedia.org/resource/Chippewa_Falls,_Wisconsin",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chipping_Barnet,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Chipping_Barnet,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chipping_Sodbury,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chiprovtsi,http://dbpedia.org/resource/Bulgaria
http://dbpedia.org/resource/Chiriquí_Province,http://dbpedia.org/resource/Panama
http://dbpedia.org/resource/Chiswick,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chittagong,http://dbpedia.org/resource/Bangladesh
http://dbpedia.org/resource/Chittagong_Division,http://dbpedia.org/resource/Bangladesh
"http://dbpedia.org/resource/Chittenden_County,_Vermont",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chittur,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Chittur_(village),http://dbpedia.org/resource/India
http://dbpedia.org/resource/Chișinău,http://dbpedia.org/resource/Moldova
http://dbpedia.org/resource/Chlef,http://dbpedia.org/resource/Algeria
http://dbpedia.org/resource/Chobham,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Chobham,http://dbpedia.org/resource/Surrey
http://dbpedia.org/resource/Chobham,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Choctaw_County,_Mississippi",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Choisy-le-Roi,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Chomutov,http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Chonburi_(city),http://dbpedia.org/resource/Thailand
http://dbpedia.org/resource/Chongjin,http://dbpedia.org/resource/North_Korea
http://dbpedia.org/resource/Chongming_County,http://dbpedia.org/resource/China
http://dbpedia.org/resource/Chonma_County,http://dbpedia.org/resource/North_Korea
http://dbpedia.org/resource/Chorley,http://dbpedia.org/resource/Lancashire
http://dbpedia.org/resource/Chorley,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chorlton-cum-Hardy,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chorlton-on-Medlock,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Chorzów,http://dbpedia.org/resource/Poland
"http://dbpedia.org/resource/Choteau,_Montana",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chowtapalli,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Chrastava,http://dbpedia.org/resource/Czech_Republic
"http://dbpedia.org/resource/Christ_Church,_Barbados",http://dbpedia.org/resource/Barbados
"http://dbpedia.org/resource/Christchurch,_Dorset",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Christiansted,_U.S._Virgin_Islands",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chropyně,http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Chubut_Province,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Chudovsky_District,http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Chuhuiv,http://dbpedia.org/resource/Ukraine
"http://dbpedia.org/resource/Chula_Vista,_California",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Chuncheon,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Chungju,http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Chur,http://dbpedia.org/resource/Switzerland
"http://dbpedia.org/resource/Church,_Lancashire",http://dbpedia.org/resource/England
"http://dbpedia.org/resource/Church,_Lancashire",http://dbpedia.org/resource/Lancashire
"http://dbpedia.org/resource/Church,_Lancashire",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Church_Point,_Louisiana",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Churchill,_Manitoba",http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Churu,http://dbpedia.org/resource/India
http://dbpedia.org/resource/Châlons-en-Champagne,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Châteauroux,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Châtel-Saint-Denis,http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Châtelaillon-Plage,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Châtelet,_Belgium",http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Châtellerault,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Châtillon,_Aosta_Valley",http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Châtillon-sur-Marne,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Châtin,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Chéticamp,_Nova_Scotia",http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Chūō-ku,_Chiba",http://dbpedia.org/resource/Japan
"http://dbpedia.org/resource/Cidra,_Puerto_Rico",http://dbpedia.org/resource/Puerto_Rico
http://dbpedia.org/resource/Ciechanów,http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Cienfuegos,http://dbpedia.org/resource/Cuba
http://dbpedia.org/resource/Cilegon,http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Cimahi,http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Cincinnati,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cinto_Caomaggiore,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Cirencester,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Cirencester,http://dbpedia.org/resource/Gloucestershire
http://dbpedia.org/resource/Cirencester,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Cisco,_Texas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Citrus_Heights,_California",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Cittanova,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Città_della_Pieve,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Città_di_Castello,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/City_of_Brussels,http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/City_of_London,http://dbpedia.org/resource/City_status_in_the_United_Kingdom
http://dbpedia.org/resource/City_of_London,http://dbpedia.org/resource/Counties_of_England
http://dbpedia.org/resource/City_of_London,http://dbpedia.org/resource/Sui_generis
http://dbpedia.org/resource/City_of_San_Marino,http://dbpedia.org/resource/San_Marino
http://dbpedia.org/resource/City_of_Sunderland,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Ciudad_Bolívar,http://dbpedia.org/resource/Venezuela
"http://dbpedia.org/resource/Ciudad_Hidalgo,_Michoacán",http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Ciudad_Jardín_Lomas_del_Palomar,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Ciudad_Juárez,http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Ciudad_Real,http://dbpedia.org/resource/Spain
"http://dbpedia.org/resource/Ciudadela,_Buenos_Aires",http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Civitanova_Marche,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Civitavecchia,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Clacton-on-Sea,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Clacton-on-Sea,http://dbpedia.org/resource/Essex
http://dbpedia.org/resource/Clacton-on-Sea,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Claino_con_Osteno,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Clamart,http://dbpedia.org/resource/France
"http://dbpedia.org/resource/Clanton,_Alabama",http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Clapham,http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Claremont,_California",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Claremont,_Western_Australia",http://dbpedia.org/resource/Australia
"http://dbpedia.org/resource/Claremore,_Oklahoma",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarendon_Parish,_Jamaica",http://dbpedia.org/resource/Jamaica
"http://dbpedia.org/resource/Clarinda,_Iowa",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarion,_Pennsylvania",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clark_Township,_Michigan",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarke_County,_Georgia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarke_County,_Virginia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarksburg,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarksburg,_West_Virginia",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarksdale,_Mississippi",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarkston,_East_Renfrewshire",http://dbpedia.org/resource/Scotland
"http://dbpedia.org/resource/Clarkston,_East_Renfrewshire",http://dbpedia.org/resource/United_Kingdom
"http://dbpedia.org/resource/Clarksville,_Arkansas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clarksville,_Tennessee",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clay_County,_Arkansas",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clay_County,_Kentucky",http://dbpedia.org/resource/United_States
"http://dbpedia.org/resource/Clay_County,_West_Virginia",http://dbpedia.org/resource/United_States
