artwork,museum
http://dbpedia.org/resource/Ploughing_in_the_Nivernais,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Poland_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Pollice_Verso_(Gérôme),http://dbpedia.org/resource/Phoenix_Art_Museum
http://dbpedia.org/resource/Polyptych_of_Perugia,http://dbpedia.org/resource/Galleria_Nazionale_dell'Umbria
"http://dbpedia.org/resource/Pont_Boieldieu_in_Rouen,_Rainy_Weather",http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Portrait_Miniature_of_Margaret_Roper,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_de_l’éditeur_Eugène_Figuière_(Gleizes),http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Portrait_of_Abraham_de_Potter,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Portrait_of_Adele_Bloch-Bauer_I,http://dbpedia.org/resource/Neue_Galerie_New_York
http://dbpedia.org/resource/Portrait_of_Adele_Bloch-Bauer_I,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Portrait_of_Adèle_Besson,http://dbpedia.org/resource/Musée_des_Beaux-Arts_et_d'archéologie_de_Besançon
http://dbpedia.org/resource/Portrait_of_Agnolo_Doni,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Alof_de_Wignacourt_and_his_Page,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Andrea_Doria_(Sebastiano_del_Piombo),http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Portrait_of_Andrea_Doria_as_Neptune,http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Portrait_of_Andrea_Navagero_and_Agostino_Beazzano,http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Portrait_of_Andrea_Odoni,http://dbpedia.org/resource/Royal_Collection
http://dbpedia.org/resource/Portrait_of_Anna_van_der_Aar,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Antoine-Laurent_Lavoisier_and_his_wife,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Baldassare_Castiglione,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Bernhart_von_Reesen,http://dbpedia.org/resource/Dresden
http://dbpedia.org/resource/Portrait_of_Bernhart_von_Reesen,http://dbpedia.org/resource/Gemäldegalerie_Alte_Meister
http://dbpedia.org/resource/Portrait_of_Bia_de'_Medici,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Bindo_Altoviti,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_Camilla_Gonzaga_and_Her_Three_Sons,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Captain_Thomas_Coram,http://dbpedia.org/resource/Foundling_Museum
http://dbpedia.org/resource/Portrait_of_Cardinal_Alessandro_Farnese,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Cardinal_Bibbiena_(Raphael),http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Cardinal_Ludovico_Trevisan,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Cardinal_Niccolò_Albergati,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Carlo_de'_Medici,http://dbpedia.org/resource/Uffizi
"http://dbpedia.org/resource/Portrait_of_Catherine,_Duchess_of_Cambridge","http://dbpedia.org/resource/National_Portrait_Gallery,_London"
http://dbpedia.org/resource/Portrait_of_Catherine_Balebina,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Portrait_of_Charles_V_(Titian),http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/Portrait_of_Charles_V_with_a_Dog,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Clarissa_Strozzi,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Count_Stanislas_Potocki,http://dbpedia.org/resource/Museum_of_King_John_III's_Palace_at_Wilanów
http://dbpedia.org/resource/Portrait_of_Daniel-Henry_Kahnweiler,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Portrait_of_Daniele_Barbaro,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Portrait_of_Dirck_van_Os,http://dbpedia.org/resource/Joslyn_Art_Museum
http://dbpedia.org/resource/Portrait_of_Doge_Leonardo_Loredan,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_Dorothea_Berck,http://dbpedia.org/resource/Baltimore_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Doña_Isabel_de_Porcel,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_Doña_Isabel_de_Requesens_y_Enríquez_de_Cardona-Anglesola,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Dr._Gachet,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Portrait_of_Dr._Gachet,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Portrait_of_Eleanor_of_Toledo,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Elisabetta_Gonzaga,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Emilia_Pia_da_Montefeltro,http://dbpedia.org/resource/Baltimore_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Emperor_Maximilian_I,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Federico_II_Gonzaga,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Federico_da_Montefeltro_with_His_Son_Guidobaldo,"http://dbpedia.org/resource/Palazzo_Ducale,_Urbino"
http://dbpedia.org/resource/Portrait_of_Folco_Portinari,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Fra_Antonio_Martelli_(Caravaggio),http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Francesco_Gonzaga,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Francesco_delle_Opere,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Frederick_III_of_Saxony,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Galeazzo_Sanvitale,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Giacomo_Doria_(Titian),http://dbpedia.org/resource/Ashmolean_Museum
http://dbpedia.org/resource/Portrait_of_Giovanna_Tornabuoni,http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Portrait_of_Giovanni_de'_Medici_as_a_Child,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Guidobaldo_da_Montefeltro,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Gustave_Geffroy,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Portrait_of_Henry_VIII,http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Portrait_of_Hieronymus_Holzschuher,http://dbpedia.org/resource/Berlin
http://dbpedia.org/resource/Portrait_of_Hieronymus_Holzschuher,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Innocent_X,http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Portrait_of_Ippolito_de'_Medici,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Isaak_Abrahamsz._Massa,http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Portrait_of_Isabella_of_Portugal,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Jacopo_Strada,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Jacques_Nayral,http://dbpedia.org/resource/Tate_Modern
http://dbpedia.org/resource/Portrait_of_Jakob_Fugger,http://dbpedia.org/resource/Augsburg
http://dbpedia.org/resource/Portrait_of_Jakob_Fugger,http://dbpedia.org/resource/Staatsgalerie_Altdeutsche_Meister
http://dbpedia.org/resource/Portrait_of_Jakob_Muffel,http://dbpedia.org/resource/Berlin
http://dbpedia.org/resource/Portrait_of_Jakob_Muffel,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Jeanne_Kéfer,http://dbpedia.org/resource/J._Paul_Getty_Museum
http://dbpedia.org/resource/Portrait_of_Juan_de_Pareja,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Kitty,http://dbpedia.org/resource/The_New_Art_Gallery_Walsall
http://dbpedia.org/resource/Portrait_of_Kristóf_Hegedűs,http://dbpedia.org/resource/Hungarian_National_Museum
http://dbpedia.org/resource/Portrait_of_Lavinia_Vecellio,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Leo_X_(Raphael),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Leslie_W._Miller,http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Lorenzo_Cybo,http://dbpedia.org/resource/National_Gallery_of_Denmark
http://dbpedia.org/resource/Portrait_of_Lorenzo_di_Credi,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_Luca_Pacioli,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Lucina_Brembati,http://dbpedia.org/resource/Accademia_Carrara_di_Belle_Arti_di_Bergamo
http://dbpedia.org/resource/Portrait_of_Lucrezia_Panciatichi,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Madame_Marie-Louise_Trudaine,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Madame_Récamier,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Madame_X,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Maddalena_Doni,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Maerten_Soolmans,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Maerten_Soolmans,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Portrait_of_My_Father_(Dalí),http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Portrait_of_Olivia_Boteler_Porter,http://dbpedia.org/resource/Bowes_Museum
http://dbpedia.org/resource/Portrait_of_Oopjen_Coppit,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Oopjen_Coppit,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Portrait_of_Perugino_(Raphael),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Philip_IV_in_Armour,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Pier_Maria_Rossi_di_San_Secondo,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Pietro_Aretino,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Pietro_Bembo_(Raphael),http://dbpedia.org/resource/Museum_of_Fine_Arts_(Budapest)
http://dbpedia.org/resource/Portrait_of_Pope_Julius_II,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Pope_Julius_II,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_Pope_Paul_III_(Titian),http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Pope_Pius_VII,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Prince_Philip_Prospero,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Professor_Benjamin_H._Rand,http://dbpedia.org/resource/Crystal_Bridges_Museum_of_American_Art
http://dbpedia.org/resource/Portrait_of_Père_Tanguy,http://dbpedia.org/resource/Musée_Rodin
http://dbpedia.org/resource/Portrait_of_Queen_Christina_of_Denmark,http://dbpedia.org/resource/National_Museum_of_Serbia
http://dbpedia.org/resource/Portrait_of_Seymour_H._Knox,http://dbpedia.org/resource/Albright–Knox_Art_Gallery
http://dbpedia.org/resource/Portrait_of_Sigismondo_Pandolfo_Malatesta,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_Sigismund_of_Luxemburg,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Simonetta_Vespucci_(Piero_di_Cosimo),http://dbpedia.org/resource/Musée_Condé
http://dbpedia.org/resource/Portrait_of_Sir_Richard_Southwell,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Sir_Thomas_More_(Holbein),http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Portrait_of_Suzanne_Bloch,http://dbpedia.org/resource/São_Paulo
http://dbpedia.org/resource/Portrait_of_Suzanne_Bloch,http://dbpedia.org/resource/São_Paulo_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Ugolino_Martelli,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_Vincent_Nubiola,http://dbpedia.org/resource/Museum_Folkwang
http://dbpedia.org/resource/Portrait_of_Vincenzo_Anastagi,http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Portrait_of_Vincenzo_Mosti,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Wally,http://dbpedia.org/resource/Leopold_Museum
http://dbpedia.org/resource/Portrait_of_Yevgeny_Mravinsky,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Portrait_of_a_Cardinal_(Raphael),http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_a_Carthusian,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Clad_Warrior_(Savoldo),http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Portrait_of_a_Clad_Warrior_(Savoldo),http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_a_Collector,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Condottiero_(Bellini),http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Gentleman_with_a_Lion_Paw,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_a_Kleptomaniac,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Ghent"
http://dbpedia.org/resource/Portrait_of_a_Lady_Known_as_Smeralda_Brandini,http://dbpedia.org/resource/Victoria_and_Albert_Museum
http://dbpedia.org/resource/Portrait_of_a_Large_Dog,http://dbpedia.org/resource/National_Maritime_Museum
"http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_London)",http://dbpedia.org/resource/London
"http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_London)",http://dbpedia.org/resource/National_Gallery
"http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Madrid)",http://dbpedia.org/resource/Madrid
"http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Pavia)",http://dbpedia.org/resource/Pavia
"http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Turin)",http://dbpedia.org/resource/Turin_City_Museum_of_Ancient_Art
http://dbpedia.org/resource/Portrait_of_a_Man_(Domenico_Ghirlandaio),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_(Mantegna),http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_(Raphael),http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Portrait_of_a_Man_(Signorelli),"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_a_Man_(Velázquez),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_Rising_from_His_Chair,http://dbpedia.org/resource/Taft_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_in_a_Yellowish-Gray_Jacket,http://dbpedia.org/resource/Staatliche_Kunstsammlungen_Dresden
http://dbpedia.org/resource/Portrait_of_a_Man_with_a_Blue_Chaperon,http://dbpedia.org/resource/Brukenthal_National_Museum
http://dbpedia.org/resource/Portrait_of_a_Man_with_a_Medal_of_Cosimo_the_Elder,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_a_Musician,http://dbpedia.org/resource/Biblioteca_Ambrosiana
http://dbpedia.org/resource/Portrait_of_a_Princess_(Pisanello),http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_a_Woman_(Marie_Larp),http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Woman_(van_der_Weyden),http://dbpedia.org/resource/Berlin_State_Museums
http://dbpedia.org/resource/Portrait_of_a_Woman_(van_der_Weyden),"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Portrait_of_a_Woman_Standing,http://dbpedia.org/resource/Chatsworth_House
http://dbpedia.org/resource/Portrait_of_a_Woman_Standing_(Kassel),http://dbpedia.org/resource/Gemäldegalerie_Alte_Meister_(Kassel)
http://dbpedia.org/resource/Portrait_of_a_Woman_in_a_Chair,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Portrait_of_a_Young_Englishman,http://dbpedia.org/resource/Palazzo_Pitti
"http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_London)",http://dbpedia.org/resource/London
"http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_London)",http://dbpedia.org/resource/National_Gallery
"http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_Pitti_Palace)",http://dbpedia.org/resource/Florence
"http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_Pitti_Palace)",http://dbpedia.org/resource/Palazzo_Pitti
"http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Lotto,_Uffizi)",http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Masaccio),http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Man_with_a_Book,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Man_with_a_Golden_Chain,http://dbpedia.org/resource/São_Paulo_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Man_with_a_Lamp,http://dbpedia.org/resource/Kunsthistorisches_Museum
"http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(Botticelli,_Frankfurt)",http://dbpedia.org/resource/Städel
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(La_Muta),"http://dbpedia.org/resource/Palazzo_Ducale,_Urbino"
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(Vermeer),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(van_der_Weyden),http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Portrait_of_a_man_in_red_chalk_(Leonardo),http://dbpedia.org/resource/Royal_Library_of_Turin
http://dbpedia.org/resource/Portrait_of_an_African_Man,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Portrait_of_an_Army_Doctor,http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/Portrait_of_an_Unknown_Woman,http://dbpedia.org/resource/Tretyakov_Gallery
http://dbpedia.org/resource/Portrait_of_the_Artist_Holding_a_Thistle,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Portrait_of_the_Count-Duke_of_Olivares_(Hermitage),http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Portrait_of_the_Duchess_of_Alba,http://dbpedia.org/resource/Hispanic_Society_of_America
http://dbpedia.org/resource/Portrait_of_the_Duke_of_Wellington_(Goya),http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_the_Infanta_Maria_Theresa_of_Spain,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_the_Vendramin_Family,http://dbpedia.org/resource/National_Gallery
"http://dbpedia.org/resource/Portrait_of_Сontemporary_(Leningrad,_1976)",http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Portraits_at_the_Stock_Exchange,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Portraits_of_Henry_IV_of_Saxony_and_Catherine_of_Mecklenburg,http://dbpedia.org/resource/Gemäldegalerie_Alte_Meister
http://dbpedia.org/resource/Prada_Marfa,http://dbpedia.org/resource/U.S._Route_90_in_Texas
http://dbpedia.org/resource/Praetorians_Relief,http://dbpedia.org/resource/Louvre-Lens
http://dbpedia.org/resource/Praying_Hands_(Dürer),http://dbpedia.org/resource/Albertina
http://dbpedia.org/resource/Prelude_to_a_Broken_Arm,http://dbpedia.org/resource/Yale_University_Art_Gallery
http://dbpedia.org/resource/Preparing_for_the_Matinee,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Presentation_at_the_Temple_(Ambrogio_Lorenzetti),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Presentation_at_the_Temple_(Bellini),http://dbpedia.org/resource/Fondazione_Querini_Stampalia
http://dbpedia.org/resource/Presentation_at_the_Temple_(Mantegna),"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Presentation_of_the_Virgin_Mary_at_the_Temple_(Cima_da_Conegliano),http://dbpedia.org/resource/Gemäldegalerie_Alte_Meister
http://dbpedia.org/resource/Primavera_(painting),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Prince_Balthasar_Charles_as_a_Hunter,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Prince_Balthasar_Charles_with_a_Dwarf,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston"
http://dbpedia.org/resource/Prince_of_the_Lilies,http://dbpedia.org/resource/Heraklion_Archaeological_Museum
http://dbpedia.org/resource/Princeton_Vase,http://dbpedia.org/resource/Princeton_University_Art_Museum
http://dbpedia.org/resource/Probošt's_mechanical_Christmas_crib,http://dbpedia.org/resource/Museum_of_Christmas_Cribs
http://dbpedia.org/resource/Procession_in_St._Mark's_Square,http://dbpedia.org/resource/Gallerie_dell'Accademia
"http://dbpedia.org/resource/Proclamation_of_the_Abolition_of_Slavery_in_the_French_Colonies,_27_April_1848",http://dbpedia.org/resource/Palace_of_Versailles
http://dbpedia.org/resource/Profile_Portrait_of_a_Young_Lady,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Prometheus_Being_Chained_by_Vulcan,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Prophet_Daniel_(Michelangelo),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Daniel_(Michelangelo),http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Isaiah_(Michelangelo),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Isaiah_(Michelangelo),http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Jeremiah_(Michelangelo),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Jeremiah_(Michelangelo),http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Joel_(Michelangelo),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Joel_(Michelangelo),http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Jonah_(Michelangelo),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Jonah_(Michelangelo),http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Proserpine_(Rossetti_painting),http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Prosperous_Suzhou,http://dbpedia.org/resource/Liaoning_Provincial_Museum
http://dbpedia.org/resource/Prussian_Homage_(painting),http://dbpedia.org/resource/Sukiennice_Museum
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss,http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss,http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/Puberty_(Edvard_Munch),http://dbpedia.org/resource/National_Gallery_(Norway)
http://dbpedia.org/resource/Puellae,http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Punishment_of_the_Rebels,http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Pygmalion_and_the_Image_series,http://dbpedia.org/resource/Birmingham_Museum_and_Art_Gallery
http://dbpedia.org/resource/Quaratesi_Polyptych,http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Quaratesi_Polyptych,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Quaratesi_Polyptych,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Queen_of_Sheba_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Quince_and_Teapot_(painting),http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Race_Riot_(Warhol),http://dbpedia.org/resource/Gagosian_Gallery
"http://dbpedia.org/resource/Rain,_Steam_and_Speed_–_The_Great_Western_Railway",http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Rainbow_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Ramon_Casas_and_Pere_Romeu_in_an_Automobile,http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Ramon_Casas_and_Pere_Romeu_on_a_Tandem,http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Ramon_de_Elorriaga,http://dbpedia.org/resource/Federal_Hall
http://dbpedia.org/resource/Reading_the_Letter_(Picasso),http://dbpedia.org/resource/Musée_Picasso
http://dbpedia.org/resource/Rebecca_and_Eliezer_at_the_Well,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Rebellious_Slave,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Red_Kimono_on_the_Roof,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
